CyclomaticComplexity ; 0.827255896889628 ; 
NPathComplexity ; 0.823956260743367 ; 
ExcessiveMethodLength ; 0.843471701132285 ; 
ExcessiveClassLength ; 0.670908060713647 ; 
ExcessiveParameterList ; 0.545563775746019 ; 
ExcessivePublicCount ; 0.65525431069792 ; 
TooManyFields ; 0.785320570223702 ; 
TooManyMethods ; 0.379202286799446 ; 
TooManyPublicMethods ; 0.831600651483097 ; 
ExcessiveClassComplexity ; 0.811468181473386 ; 
NumberOfChildren ; 0.210563399812986 ; 
DepthOfInheritance ; 0.288427395514974 ; 
CouplingBetweenObjects ; 0.531040418232668 ; 
DevelopmentCodeFragment ; 0.722332589384847 ; 
UnusedPrivateField ; 0.159352663670041 ; 
UnusedLocalVariable ; 0.614276950304934 ; 
UnusedPrivateMethod ; 0.582746244904753 ; 
UnusedFormalParameter ; 0.972718950268206 ; 
embed.JS ; 0.836665089167186 ; 
inline.JS ; 0.654108676983777 ; 
embed.CSS ; 0.123141602340294 ; 
inline.CSS ; 0.62292954376905 ; 
css.in.JS ; 0.752938723555699 ; 
css.in.JS..jquery ; 0.970640477872222 ; 
max.lines ; 0.907213237493658 ; 
max.lines.per.function ; 0.932860946053318 ; 
max.params ; 0.097144643184665 ; 
complexity ; 0.144596217739668 ; 
max.depth ; 0.42397133056304 ; 
max.nested.callbacks ; 0.205267736733421 ; 
