1;CS;phpmyadmin;phpmyadmin_p;dokuwiki;dokuwiki p _;opencart;opencart p _;phpbb;phpbb p _;prestashop;prestashop p _;vanilla;vanilla p _;dolibarr;dolibarr p _;roundcubemail;roundcubemail p _;openemr;openemr p _;kanboard;kanboard p _
2;CS; te; p; te; p; te; p; te; p; te; p; te; p; te; p; te; p; te; p; te; p
3;server_id ; 0.206514340342866 ; 0.286666666666667 ; 0.572977703514395 ; 0.23 ; 0.446119849193941 ; 0.403333333333333 ; 0.274685914176673 ; 0.99 ; 0.203402767695228 ; 0.61 ; 0.165854089342282 ; 0.0233333333333333 ; 0.0958115483201556 ; 0.913333333333333 ; 0.287328531220744 ; 0.536666666666667 ; 0.478147721728047 ; 0 ; 0.276933653414505 ; 0.28 
4;client_id ; 0.204657377480543 ; 0.63 ; 0.510841404872136 ; 0 ; 0.35552118658719 ; 0.49 ; 0.488724994866975 ; 0 ; 0.15358504830087 ; 0.75 ; 0.276086370623496 ; 0.473333333333333 ; 0.0923996120592114 ; 0.85 ; 0.375684513218662 ; 0.41 ; 0.603738752917717 ; 0.04 ; 0.176536272861148 ; 0.553333333333333 
5;client_js_id ; 0.190816755083246 ; 0.653333333333333 ; 0.21637003783015 ; 0 ; 0.444185603201526 ; 0 ; 0.454896606081628 ; 0.856666666666667 ; 0.129715470963754 ; 0.826666666666667 ; 0.234931333406563 ; 0.633333333333333 ; 0.271409441562421 ; 0.663333333333333 ; 0.407395703893146 ; 0.403333333333333 ; 0.220209107203814 ; 0.583333333333333 ; 0.131087302209356 ; 0.753333333333333 
6;;;;;;;;;;;;;;;;;;;;;
7;;;;;;;;;;;;;;;;;;;;;
8;CS; te2; p2; te2; p2; te2; p2; te2; p2; te2; p2; te2; p2; te2; p2; te2; p2; te2; p2; te2; p2
9;server_id ; 0.114974576232824 ; 0.916666666666667 ; 0.240170256832124 ; 0.89 ; 0.401710628353002 ; 0.48 ; 0.487503336041213 ; 0.156666666666667 ; 0.150465435429618 ; 0.02 ; 0.20180466915537 ; 0.683333333333333 ; 0.153112908641106 ; 0.77 ; 0.270859185089928 ; 0.316666666666667 ; 0.552474027202608 ; 0.1 ; 0.258774084398185 ; 0.133333333333333 
10;client_id ; 0.178571622371446 ; 0.59 ; 0.276276777766678 ; 0.663333333333333 ; 0.357718249991423 ; 0.273333333333333 ; 0.365400996630885 ; 0.733333333333333 ; 0.137244225675509 ; 0.02 ; 0.237034098475813 ; 0.31 ; 0.268008804352019 ; 0.156666666666667 ; 0.337650418911543 ; 0.21 ; 0.499325845407571 ; 0.23 ; 0.219737133115654 ; 0.376666666666667 
11;client_js_id ; 0.132854582866823 ; 0.97 ; 0.142425464739856 ; 0.503333333333333 ; 0.145033693723955 ; 0.856666666666667 ; 0.500541645056423 ; 0.25 ; 0.207533532176632 ; 0 ; 0.342670175992667 ; 0.0933333333333333 ; 0.240902062193494 ; 0.41 ; 0.338063664426858 ; 0.116666666666667 ; 0.175812090133989 ; 0.703333333333333 ; 0.110085556799145 ; 0.803333333333333 
